NAME,INSTALLED,FIXED-IN,TYPE,VULNERABILITY,SEVERITY
ceph-common,12.2.11+dfsg1-2.1+b1,12.2.11+dfsg1-2.1+deb10u1,deb,CVE-2020-25678,Medium
ceph-common,12.2.11+dfsg1-2.1+b1,12.2.11+dfsg1-2.1+deb10u1,deb,CVE-2020-1760,Medium
ceph-common,12.2.11+dfsg1-2.1+b1,12.2.11+dfsg1-2.1+deb10u1,deb,CVE-2020-1700,Medium
ceph-common,12.2.11+dfsg1-2.1+b1,12.2.11+dfsg1-2.1+deb10u1,deb,CVE-2020-10753,Medium
ceph-common,12.2.11+dfsg1-2.1+b1,12.2.11+dfsg1-2.1+deb10u1,deb,CVE-2023-43040,Unknown
cifs-utils,2:6.8-2,2:6.8-2+deb10u1,deb,CVE-2022-27239,High
cifs-utils,2:6.8-2,(won't fix),deb,CVE-2020-14342,High
cifs-utils,2:6.8-2,2:6.8-2+deb10u1,deb,CVE-2022-29869,Medium
cifs-utils,2:6.8-2,(won't fix),deb,CVE-2021-20208,Medium
cifs-utils,2:6.8-2, ,deb,CVE-2014-2830,Negligible
git,1:2.20.1-2+deb10u3,1:2.20.1-2+deb10u7,deb,CVE-2022-41903,Critical
git,1:2.20.1-2+deb10u3,1:2.20.1-2+deb10u7,deb,CVE-2022-23521,Critical
git,1:2.20.1-2+deb10u3,(won't fix),deb,CVE-2023-29007,High
git,1:2.20.1-2+deb10u3,(won't fix),deb,CVE-2023-25652,High
git,1:2.20.1-2+deb10u3,1:2.20.1-2+deb10u8,deb,CVE-2023-23946,High
git,1:2.20.1-2+deb10u3,1:2.20.1-2+deb10u5,deb,CVE-2022-39260,High
git,1:2.20.1-2+deb10u3,1:2.20.1-2+deb10u5,deb,CVE-2022-29187,High
git,1:2.20.1-2+deb10u3,1:2.20.1-2+deb10u5,deb,CVE-2022-24765,High
git,1:2.20.1-2+deb10u3,1:2.20.1-2+deb10u4,deb,CVE-2021-40330,High
git,1:2.20.1-2+deb10u3,1:2.20.1-2+deb10u4,deb,CVE-2021-21300,High
git,1:2.20.1-2+deb10u3,1:2.20.1-2+deb10u8,deb,CVE-2023-22490,Medium
git,1:2.20.1-2+deb10u3,1:2.20.1-2+deb10u5,deb,CVE-2022-39253,Medium
git,1:2.20.1-2+deb10u3,(won't fix),deb,CVE-2023-25815,Low
git,1:2.20.1-2+deb10u3, ,deb,CVE-2022-24975,Negligible
git,1:2.20.1-2+deb10u3, ,deb,CVE-2018-1000021,Negligible
git-man,1:2.20.1-2+deb10u3,1:2.20.1-2+deb10u7,deb,CVE-2022-41903,Critical
git-man,1:2.20.1-2+deb10u3,1:2.20.1-2+deb10u7,deb,CVE-2022-23521,Critical
git-man,1:2.20.1-2+deb10u3,(won't fix),deb,CVE-2023-29007,High
git-man,1:2.20.1-2+deb10u3,(won't fix),deb,CVE-2023-25652,High
git-man,1:2.20.1-2+deb10u3,1:2.20.1-2+deb10u8,deb,CVE-2023-23946,High
git-man,1:2.20.1-2+deb10u3,1:2.20.1-2+deb10u5,deb,CVE-2022-39260,High
git-man,1:2.20.1-2+deb10u3,1:2.20.1-2+deb10u5,deb,CVE-2022-29187,High
git-man,1:2.20.1-2+deb10u3,1:2.20.1-2+deb10u5,deb,CVE-2022-24765,High
git-man,1:2.20.1-2+deb10u3,1:2.20.1-2+deb10u4,deb,CVE-2021-40330,High
git-man,1:2.20.1-2+deb10u3,1:2.20.1-2+deb10u4,deb,CVE-2021-21300,High
git-man,1:2.20.1-2+deb10u3,1:2.20.1-2+deb10u8,deb,CVE-2023-22490,Medium
git-man,1:2.20.1-2+deb10u3,1:2.20.1-2+deb10u5,deb,CVE-2022-39253,Medium
git-man,1:2.20.1-2+deb10u3,(won't fix),deb,CVE-2023-25815,Low
git-man,1:2.20.1-2+deb10u3, ,deb,CVE-2022-24975,Negligible
git-man,1:2.20.1-2+deb10u3, ,deb,CVE-2018-1000021,Negligible
glusterfs-client,5.5-3,(won't fix),deb,CVE-2023-26253,High
glusterfs-client,5.5-3,(won't fix),deb,CVE-2022-48340,High
glusterfs-common,5.5-3,(won't fix),deb,CVE-2023-26253,High
glusterfs-common,5.5-3,(won't fix),deb,CVE-2022-48340,High
iproute2,4.20.0-2,(won't fix),deb,CVE-2019-20795,Medium
libbsd0,0.9.1-2,0.9.1-2+deb10u1,deb,CVE-2019-20367,Critical
libc-dev-bin,2.28-10,2.28-10+deb10u2,deb,CVE-2022-23219,Critical
libc-dev-bin,2.28-10,2.28-10+deb10u2,deb,CVE-2022-23218,Critical
libc-dev-bin,2.28-10,2.28-10+deb10u2,deb,CVE-2021-35942,Critical
libc-dev-bin,2.28-10,2.28-10+deb10u2,deb,CVE-2021-33574,Critical
libc-dev-bin,2.28-10,2.28-10+deb10u2,deb,CVE-2021-3999,High
libc-dev-bin,2.28-10,2.28-10+deb10u2,deb,CVE-2021-3326,High
libc-dev-bin,2.28-10,2.28-10+deb10u2,deb,CVE-2020-6096,High
libc-dev-bin,2.28-10,2.28-10+deb10u2,deb,CVE-2020-1752,High
libc-dev-bin,2.28-10,(won't fix),deb,CVE-2020-1751,High
libc-dev-bin,2.28-10,(won't fix),deb,CVE-2023-4813,Medium
libc-dev-bin,2.28-10,(won't fix),deb,CVE-2023-4806,Medium
libc-dev-bin,2.28-10,2.28-10+deb10u2,deb,CVE-2020-27618,Medium
libc-dev-bin,2.28-10,2.28-10+deb10u2,deb,CVE-2020-10029,Medium
libc-dev-bin,2.28-10,2.28-10+deb10u2,deb,CVE-2019-25013,Medium
libc-dev-bin,2.28-10,2.28-10+deb10u2,deb,CVE-2016-10228,Medium
libc-dev-bin,2.28-10,2.28-10+deb10u2,deb,CVE-2021-27645,Low
libc-dev-bin,2.28-10,2.28-10+deb10u2,deb,CVE-2019-19126,Low
libc-dev-bin,2.28-10, ,deb,CVE-2019-9192,Negligible
libc-dev-bin,2.28-10, ,deb,CVE-2019-1010025,Negligible
libc-dev-bin,2.28-10, ,deb,CVE-2019-1010024,Negligible
libc-dev-bin,2.28-10, ,deb,CVE-2019-1010023,Negligible
libc-dev-bin,2.28-10, ,deb,CVE-2019-1010022,Negligible
libc-dev-bin,2.28-10, ,deb,CVE-2018-20796,Negligible
libc-dev-bin,2.28-10, ,deb,CVE-2010-4756,Negligible
libc6-dev,2.28-10,2.28-10+deb10u2,deb,CVE-2022-23219,Critical
libc6-dev,2.28-10,2.28-10+deb10u2,deb,CVE-2022-23218,Critical
libc6-dev,2.28-10,2.28-10+deb10u2,deb,CVE-2021-35942,Critical
libc6-dev,2.28-10,2.28-10+deb10u2,deb,CVE-2021-33574,Critical
libc6-dev,2.28-10,2.28-10+deb10u2,deb,CVE-2021-3999,High
libc6-dev,2.28-10,2.28-10+deb10u2,deb,CVE-2021-3326,High
libc6-dev,2.28-10,2.28-10+deb10u2,deb,CVE-2020-6096,High
libc6-dev,2.28-10,2.28-10+deb10u2,deb,CVE-2020-1752,High
libc6-dev,2.28-10,(won't fix),deb,CVE-2020-1751,High
libc6-dev,2.28-10,(won't fix),deb,CVE-2023-4813,Medium
libc6-dev,2.28-10,(won't fix),deb,CVE-2023-4806,Medium
libc6-dev,2.28-10,2.28-10+deb10u2,deb,CVE-2020-27618,Medium
libc6-dev,2.28-10,2.28-10+deb10u2,deb,CVE-2020-10029,Medium
libc6-dev,2.28-10,2.28-10+deb10u2,deb,CVE-2019-25013,Medium
libc6-dev,2.28-10,2.28-10+deb10u2,deb,CVE-2016-10228,Medium
libc6-dev,2.28-10,2.28-10+deb10u2,deb,CVE-2021-27645,Low
libc6-dev,2.28-10,2.28-10+deb10u2,deb,CVE-2019-19126,Low
libc6-dev,2.28-10, ,deb,CVE-2019-9192,Negligible
libc6-dev,2.28-10, ,deb,CVE-2019-1010025,Negligible
libc6-dev,2.28-10, ,deb,CVE-2019-1010024,Negligible
libc6-dev,2.28-10, ,deb,CVE-2019-1010023,Negligible
libc6-dev,2.28-10, ,deb,CVE-2019-1010022,Negligible
libc6-dev,2.28-10, ,deb,CVE-2018-20796,Negligible
libc6-dev,2.28-10, ,deb,CVE-2010-4756,Negligible
libcephfs2,12.2.11+dfsg1-2.1+b1,12.2.11+dfsg1-2.1+deb10u1,deb,CVE-2021-20288,High
libcephfs2,12.2.11+dfsg1-2.1+b1,12.2.11+dfsg1-2.1+deb10u1,deb,CVE-2020-27781,High
libcephfs2,12.2.11+dfsg1-2.1+b1,12.2.11+dfsg1-2.1+deb10u1,deb,CVE-2020-12059,High
libcephfs2,12.2.11+dfsg1-2.1+b1,12.2.11+dfsg1-2.1+deb10u1,deb,CVE-2019-10222,High
libcephfs2,12.2.11+dfsg1-2.1+b1,12.2.11+dfsg1-2.1+deb10u1,deb,CVE-2021-3979,Medium
libcephfs2,12.2.11+dfsg1-2.1+b1,12.2.11+dfsg1-2.1+deb10u1,deb,CVE-2021-3531,Medium
libcephfs2,12.2.11+dfsg1-2.1+b1,12.2.11+dfsg1-2.1+deb10u1,deb,CVE-2021-3524,Medium
libcephfs2,12.2.11+dfsg1-2.1+b1,12.2.11+dfsg1-2.1+deb10u1,deb,CVE-2020-25678,Medium
libcephfs2,12.2.11+dfsg1-2.1+b1,12.2.11+dfsg1-2.1+deb10u1,deb,CVE-2020-1760,Medium
libcephfs2,12.2.11+dfsg1-2.1+b1,12.2.11+dfsg1-2.1+deb10u1,deb,CVE-2020-1700,Medium
libcephfs2,12.2.11+dfsg1-2.1+b1,12.2.11+dfsg1-2.1+deb10u1,deb,CVE-2020-10753,Medium
libcephfs2,12.2.11+dfsg1-2.1+b1,12.2.11+dfsg1-2.1+deb10u1,deb,CVE-2023-43040,Unknown
libcurl3-gnutls,7.64.0-4+deb10u1,7.64.0-4+deb10u4,deb,CVE-2022-32221,Critical
libcurl3-gnutls,7.64.0-4+deb10u1,(won't fix),deb,CVE-2023-27534,High
libcurl3-gnutls,7.64.0-4+deb10u1,7.64.0-4+deb10u6,deb,CVE-2023-27533,High
libcurl3-gnutls,7.64.0-4+deb10u1,7.64.0-4+deb10u3,deb,CVE-2022-27782,High
libcurl3-gnutls,7.64.0-4+deb10u1,7.64.0-4+deb10u3,deb,CVE-2022-27781,High
libcurl3-gnutls,7.64.0-4+deb10u1,7.64.0-4+deb10u3,deb,CVE-2022-22576,High
libcurl3-gnutls,7.64.0-4+deb10u1,7.64.0-4+deb10u3,deb,CVE-2021-22946,High
libcurl3-gnutls,7.64.0-4+deb10u1,7.64.0-4+deb10u2,deb,CVE-2020-8286,High
libcurl3-gnutls,7.64.0-4+deb10u1,7.64.0-4+deb10u2,deb,CVE-2020-8285,High
libcurl3-gnutls,7.64.0-4+deb10u1,7.64.0-4+deb10u2,deb,CVE-2020-8231,High
libcurl3-gnutls,7.64.0-4+deb10u1,7.64.0-4+deb10u2,deb,CVE-2020-8177,High
libcurl3-gnutls,7.64.0-4+deb10u1,7.64.0-4+deb10u2,deb,CVE-2020-8169,High
libcurl3-gnutls,7.64.0-4+deb10u1,7.64.0-4+deb10u7,deb,CVE-2023-28321,Medium
libcurl3-gnutls,7.64.0-4+deb10u1,7.64.0-4+deb10u6,deb,CVE-2023-27538,Medium
libcurl3-gnutls,7.64.0-4+deb10u1,7.64.0-4+deb10u6,deb,CVE-2023-27536,Medium
libcurl3-gnutls,7.64.0-4+deb10u1,7.64.0-4+deb10u6,deb,CVE-2023-27535,Medium
libcurl3-gnutls,7.64.0-4+deb10u1,7.64.0-4+deb10u5,deb,CVE-2023-23916,Medium
libcurl3-gnutls,7.64.0-4+deb10u1,7.64.0-4+deb10u4,deb,CVE-2022-43552,Medium
libcurl3-gnutls,7.64.0-4+deb10u1,7.64.0-4+deb10u3,deb,CVE-2022-32208,Medium
libcurl3-gnutls,7.64.0-4+deb10u1,7.64.0-4+deb10u3,deb,CVE-2022-32206,Medium
libcurl3-gnutls,7.64.0-4+deb10u1,7.64.0-4+deb10u3,deb,CVE-2022-27776,Medium
libcurl3-gnutls,7.64.0-4+deb10u1,7.64.0-4+deb10u4,deb,CVE-2022-27774,Medium
libcurl3-gnutls,7.64.0-4+deb10u1,7.64.0-4+deb10u3,deb,CVE-2021-22947,Medium
libcurl3-gnutls,7.64.0-4+deb10u1,7.64.0-4+deb10u2,deb,CVE-2021-22876,Medium
libcurl3-gnutls,7.64.0-4+deb10u1,7.64.0-4+deb10u7,deb,CVE-2023-38546,Low
libcurl3-gnutls,7.64.0-4+deb10u1,(won't fix),deb,CVE-2023-28322,Low
libcurl3-gnutls,7.64.0-4+deb10u1,7.64.0-4+deb10u4,deb,CVE-2022-35252,Low
libcurl3-gnutls,7.64.0-4+deb10u1,7.64.0-4+deb10u3,deb,CVE-2021-22924,Low
libcurl3-gnutls,7.64.0-4+deb10u1,7.64.0-4+deb10u3,deb,CVE-2021-22898,Low
libcurl3-gnutls,7.64.0-4+deb10u1,7.64.0-4+deb10u2,deb,CVE-2021-22890,Low
libcurl3-gnutls,7.64.0-4+deb10u1,7.64.0-4+deb10u2,deb,CVE-2020-8284,Low
libcurl3-gnutls,7.64.0-4+deb10u1, ,deb,CVE-2023-28320,Negligible
libcurl3-gnutls,7.64.0-4+deb10u1, ,deb,CVE-2021-22923,Negligible
libcurl3-gnutls,7.64.0-4+deb10u1, ,deb,CVE-2021-22922,Negligible
libcurl3-gnutls,7.64.0-4+deb10u1, ,deb,CVE-2020-19909,Negligible
libdw1,0.176-1.1,0.176-1.1+deb10u1,deb,CVE-2020-21047,Medium
libdw1,0.176-1.1, ,deb,CVE-2021-33294,Negligible
libelf1,0.176-1.1,0.176-1.1+deb10u1,deb,CVE-2020-21047,Medium
libelf1,0.176-1.1, ,deb,CVE-2021-33294,Negligible
libexpat1,2.2.6-2+deb10u1,2.2.6-2+deb10u3,deb,CVE-2022-25315,Critical
libexpat1,2.2.6-2+deb10u1,2.2.6-2+deb10u3,deb,CVE-2022-25236,Critical
libexpat1,2.2.6-2+deb10u1,2.2.6-2+deb10u3,deb,CVE-2022-25235,Critical
libexpat1,2.2.6-2+deb10u1,2.2.6-2+deb10u2,deb,CVE-2022-23852,Critical
libexpat1,2.2.6-2+deb10u1,2.2.6-2+deb10u2,deb,CVE-2022-22824,Critical
libexpat1,2.2.6-2+deb10u1,2.2.6-2+deb10u2,deb,CVE-2022-22823,Critical
libexpat1,2.2.6-2+deb10u1,2.2.6-2+deb10u2,deb,CVE-2022-22822,Critical
libexpat1,2.2.6-2+deb10u1,2.2.6-2+deb10u6,deb,CVE-2022-43680,High
libexpat1,2.2.6-2+deb10u1,2.2.6-2+deb10u5,deb,CVE-2022-40674,High
libexpat1,2.2.6-2+deb10u1,2.2.6-2+deb10u3,deb,CVE-2022-25314,High
libexpat1,2.2.6-2+deb10u1,2.2.6-2+deb10u2,deb,CVE-2022-23990,High
libexpat1,2.2.6-2+deb10u1,2.2.6-2+deb10u2,deb,CVE-2022-22827,High
libexpat1,2.2.6-2+deb10u1,2.2.6-2+deb10u2,deb,CVE-2022-22826,High
libexpat1,2.2.6-2+deb10u1,2.2.6-2+deb10u2,deb,CVE-2022-22825,High
libexpat1,2.2.6-2+deb10u1,2.2.6-2+deb10u2,deb,CVE-2021-46143,High
libexpat1,2.2.6-2+deb10u1,2.2.6-2+deb10u2,deb,CVE-2021-45960,High
libexpat1,2.2.6-2+deb10u1,2.2.6-2+deb10u3,deb,CVE-2022-25313,Medium
libexpat1,2.2.6-2+deb10u1, ,deb,CVE-2013-0340,Negligible
libgfapi0,5.5-3,(won't fix),deb,CVE-2023-26253,High
libgfapi0,5.5-3,(won't fix),deb,CVE-2022-48340,High
libgfchangelog0,5.5-3,(won't fix),deb,CVE-2023-26253,High
libgfchangelog0,5.5-3,(won't fix),deb,CVE-2022-48340,High
libgfdb0,5.5-3,(won't fix),deb,CVE-2023-26253,High
libgfdb0,5.5-3,(won't fix),deb,CVE-2022-48340,High
libgfrpc0,5.5-3,(won't fix),deb,CVE-2023-26253,High
libgfrpc0,5.5-3,(won't fix),deb,CVE-2022-48340,High
libgfxdr0,5.5-3,(won't fix),deb,CVE-2023-26253,High
libgfxdr0,5.5-3,(won't fix),deb,CVE-2022-48340,High
libglib2.0-0,2.58.3-2+deb10u2,2.58.3-2+deb10u5,deb,CVE-2023-29499,High
libglib2.0-0,2.58.3-2+deb10u2,2.58.3-2+deb10u3,deb,CVE-2021-27219,High
libglib2.0-0,2.58.3-2+deb10u2,2.58.3-2+deb10u3,deb,CVE-2021-27218,High
libglib2.0-0,2.58.3-2+deb10u2,2.58.3-2+deb10u5,deb,CVE-2023-32665,Medium
libglib2.0-0,2.58.3-2+deb10u2,2.58.3-2+deb10u5,deb,CVE-2023-32611,Medium
libglib2.0-0,2.58.3-2+deb10u2,2.58.3-2+deb10u4,deb,CVE-2021-3800,Medium
libglib2.0-0,2.58.3-2+deb10u2,2.58.3-2+deb10u3,deb,CVE-2021-28153,Medium
libglib2.0-0,2.58.3-2+deb10u2, ,deb,CVE-2020-35457,Negligible
libglib2.0-0,2.58.3-2+deb10u2, ,deb,CVE-2012-0039,Negligible
libglusterfs-dev,5.5-3,(won't fix),deb,CVE-2023-26253,High
libglusterfs-dev,5.5-3,(won't fix),deb,CVE-2022-48340,High
libglusterfs0,5.5-3,(won't fix),deb,CVE-2023-26253,High
libglusterfs0,5.5-3,(won't fix),deb,CVE-2022-48340,High
libgoogle-perftools4,2.7-1, ,deb,CVE-2018-13420,Negligible
libgssapi-krb5-2,1.17-3,1.17-3+deb10u5,deb,CVE-2022-42898,High
libgssapi-krb5-2,1.17-3,1.17-3+deb10u2,deb,CVE-2021-36222,High
libgssapi-krb5-2,1.17-3,1.17-3+deb10u1,deb,CVE-2020-28196,High
libgssapi-krb5-2,1.17-3,1.17-3+deb10u6,deb,CVE-2023-36054,Medium
libgssapi-krb5-2,1.17-3,1.17-3+deb10u3,deb,CVE-2021-37750,Medium
libgssapi-krb5-2,1.17-3, ,deb,CVE-2018-5709,Negligible
libicu63,63.1-6+deb10u1,63.1-6+deb10u2,deb,CVE-2020-21913,Medium
libk5crypto3,1.17-3,1.17-3+deb10u5,deb,CVE-2022-42898,High
libk5crypto3,1.17-3,1.17-3+deb10u2,deb,CVE-2021-36222,High
libk5crypto3,1.17-3,1.17-3+deb10u1,deb,CVE-2020-28196,High
libk5crypto3,1.17-3,1.17-3+deb10u6,deb,CVE-2023-36054,Medium
libk5crypto3,1.17-3,1.17-3+deb10u3,deb,CVE-2021-37750,Medium
libk5crypto3,1.17-3, ,deb,CVE-2018-5709,Negligible
libkrb5-3,1.17-3,1.17-3+deb10u5,deb,CVE-2022-42898,High
libkrb5-3,1.17-3,1.17-3+deb10u2,deb,CVE-2021-36222,High
libkrb5-3,1.17-3,1.17-3+deb10u1,deb,CVE-2020-28196,High
libkrb5-3,1.17-3,1.17-3+deb10u6,deb,CVE-2023-36054,Medium
libkrb5-3,1.17-3,1.17-3+deb10u3,deb,CVE-2021-37750,Medium
libkrb5-3,1.17-3, ,deb,CVE-2018-5709,Negligible
libkrb5support0,1.17-3,1.17-3+deb10u5,deb,CVE-2022-42898,High
libkrb5support0,1.17-3,1.17-3+deb10u2,deb,CVE-2021-36222,High
libkrb5support0,1.17-3,1.17-3+deb10u1,deb,CVE-2020-28196,High
libkrb5support0,1.17-3,1.17-3+deb10u6,deb,CVE-2023-36054,Medium
libkrb5support0,1.17-3,1.17-3+deb10u3,deb,CVE-2021-37750,Medium
libkrb5support0,1.17-3, ,deb,CVE-2018-5709,Negligible
libldap-2.4-2,2.4.47+dfsg-3+deb10u2,2.4.47+dfsg-3+deb10u7,deb,CVE-2022-29155,Critical
libldap-2.4-2,2.4.47+dfsg-3+deb10u2,(won't fix),deb,CVE-2023-2953,High
libldap-2.4-2,2.4.47+dfsg-3+deb10u2,2.4.47+dfsg-3+deb10u6,deb,CVE-2021-27212,High
libldap-2.4-2,2.4.47+dfsg-3+deb10u2,2.4.47+dfsg-3+deb10u5,deb,CVE-2020-36230,High
libldap-2.4-2,2.4.47+dfsg-3+deb10u2,2.4.47+dfsg-3+deb10u5,deb,CVE-2020-36229,High
libldap-2.4-2,2.4.47+dfsg-3+deb10u2,2.4.47+dfsg-3+deb10u5,deb,CVE-2020-36228,High
libldap-2.4-2,2.4.47+dfsg-3+deb10u2,2.4.47+dfsg-3+deb10u5,deb,CVE-2020-36227,High
libldap-2.4-2,2.4.47+dfsg-3+deb10u2,2.4.47+dfsg-3+deb10u5,deb,CVE-2020-36226,High
libldap-2.4-2,2.4.47+dfsg-3+deb10u2,2.4.47+dfsg-3+deb10u5,deb,CVE-2020-36225,High
libldap-2.4-2,2.4.47+dfsg-3+deb10u2,2.4.47+dfsg-3+deb10u5,deb,CVE-2020-36224,High
libldap-2.4-2,2.4.47+dfsg-3+deb10u2,2.4.47+dfsg-3+deb10u5,deb,CVE-2020-36223,High
libldap-2.4-2,2.4.47+dfsg-3+deb10u2,2.4.47+dfsg-3+deb10u5,deb,CVE-2020-36222,High
libldap-2.4-2,2.4.47+dfsg-3+deb10u2,2.4.47+dfsg-3+deb10u5,deb,CVE-2020-36221,High
libldap-2.4-2,2.4.47+dfsg-3+deb10u2,2.4.47+dfsg-3+deb10u4,deb,CVE-2020-25710,High
libldap-2.4-2,2.4.47+dfsg-3+deb10u2,2.4.47+dfsg-3+deb10u4,deb,CVE-2020-25709,High
libldap-2.4-2,2.4.47+dfsg-3+deb10u2,2.4.47+dfsg-3+deb10u3,deb,CVE-2020-25692,High
libldap-2.4-2,2.4.47+dfsg-3+deb10u2, ,deb,CVE-2020-15719,Negligible
libldap-2.4-2,2.4.47+dfsg-3+deb10u2, ,deb,CVE-2017-17740,Negligible
libldap-2.4-2,2.4.47+dfsg-3+deb10u2, ,deb,CVE-2017-14159,Negligible
libldap-2.4-2,2.4.47+dfsg-3+deb10u2, ,deb,CVE-2015-3276,Negligible
libldap-common,2.4.47+dfsg-3+deb10u2,2.4.47+dfsg-3+deb10u7,deb,CVE-2022-29155,Critical
libldap-common,2.4.47+dfsg-3+deb10u2,(won't fix),deb,CVE-2023-2953,High
libldap-common,2.4.47+dfsg-3+deb10u2,2.4.47+dfsg-3+deb10u6,deb,CVE-2021-27212,High
libldap-common,2.4.47+dfsg-3+deb10u2,2.4.47+dfsg-3+deb10u5,deb,CVE-2020-36230,High
libldap-common,2.4.47+dfsg-3+deb10u2,2.4.47+dfsg-3+deb10u5,deb,CVE-2020-36229,High
libldap-common,2.4.47+dfsg-3+deb10u2,2.4.47+dfsg-3+deb10u5,deb,CVE-2020-36228,High
libldap-common,2.4.47+dfsg-3+deb10u2,2.4.47+dfsg-3+deb10u5,deb,CVE-2020-36227,High
libldap-common,2.4.47+dfsg-3+deb10u2,2.4.47+dfsg-3+deb10u5,deb,CVE-2020-36226,High
libldap-common,2.4.47+dfsg-3+deb10u2,2.4.47+dfsg-3+deb10u5,deb,CVE-2020-36225,High
libldap-common,2.4.47+dfsg-3+deb10u2,2.4.47+dfsg-3+deb10u5,deb,CVE-2020-36224,High
libldap-common,2.4.47+dfsg-3+deb10u2,2.4.47+dfsg-3+deb10u5,deb,CVE-2020-36223,High
libldap-common,2.4.47+dfsg-3+deb10u2,2.4.47+dfsg-3+deb10u5,deb,CVE-2020-36222,High
libldap-common,2.4.47+dfsg-3+deb10u2,2.4.47+dfsg-3+deb10u5,deb,CVE-2020-36221,High
libldap-common,2.4.47+dfsg-3+deb10u2,2.4.47+dfsg-3+deb10u4,deb,CVE-2020-25710,High
libldap-common,2.4.47+dfsg-3+deb10u2,2.4.47+dfsg-3+deb10u4,deb,CVE-2020-25709,High
libldap-common,2.4.47+dfsg-3+deb10u2,2.4.47+dfsg-3+deb10u3,deb,CVE-2020-25692,High
libldap-common,2.4.47+dfsg-3+deb10u2, ,deb,CVE-2020-15719,Negligible
libldap-common,2.4.47+dfsg-3+deb10u2, ,deb,CVE-2017-17740,Negligible
libldap-common,2.4.47+dfsg-3+deb10u2, ,deb,CVE-2017-14159,Negligible
libldap-common,2.4.47+dfsg-3+deb10u2, ,deb,CVE-2015-3276,Negligible
libncurses6,6.1+20181013-2+deb10u2,(won't fix),deb,CVE-2023-29491,High
libncurses6,6.1+20181013-2+deb10u2,6.1+20181013-2+deb10u3,deb,CVE-2022-29458,High
libncurses6,6.1+20181013-2+deb10u2,6.1+20181013-2+deb10u4,deb,CVE-2020-19189,Medium
libncurses6,6.1+20181013-2+deb10u2, ,deb,CVE-2021-39537,Negligible
libnghttp2-14,1.36.0-2+deb10u1,1.36.0-2+deb10u2,deb,CVE-2020-11080,High
libnghttp2-14,1.36.0-2+deb10u1,1.36.0-2+deb10u2,deb,CVE-2023-44487,Negligible
libnss3,2:3.42.1-1+deb10u3,2:3.42.1-1+deb10u4,deb,CVE-2021-43527,Critical
libnss3,2:3.42.1-1+deb10u3,2:3.42.1-1+deb10u6,deb,CVE-2020-12403,Critical
libnss3,2:3.42.1-1+deb10u3,2:3.42.1-1+deb10u6,deb,CVE-2023-0767,High
libnss3,2:3.42.1-1+deb10u3,2:3.42.1-1+deb10u7,deb,CVE-2020-25648,High
libnss3,2:3.42.1-1+deb10u3,2:3.42.1-1+deb10u5,deb,CVE-2022-22747,Medium
libnss3,2:3.42.1-1+deb10u3,2:3.42.1-1+deb10u6,deb,CVE-2020-6829,Medium
libnss3,2:3.42.1-1+deb10u3,2:3.42.1-1+deb10u6,deb,CVE-2020-12401,Medium
libnss3,2:3.42.1-1+deb10u3,2:3.42.1-1+deb10u6,deb,CVE-2020-12400,Medium
libnss3,2:3.42.1-1+deb10u3, ,deb,CVE-2017-11698,Negligible
libnss3,2:3.42.1-1+deb10u3, ,deb,CVE-2017-11697,Negligible
libnss3,2:3.42.1-1+deb10u3, ,deb,CVE-2017-11696,Negligible
libnss3,2:3.42.1-1+deb10u3, ,deb,CVE-2017-11695,Negligible
libnss3,2:3.42.1-1+deb10u3,(won't fix),deb,CVE-2023-5388,Unknown
libnss3,2:3.42.1-1+deb10u3,2:3.42.1-1+deb10u7,deb,CVE-2023-4421,Unknown
libonig5,6.9.1-1,(won't fix),deb,CVE-2019-19246,Low
libonig5,6.9.1-1,(won't fix),deb,CVE-2019-19204,Low
libonig5,6.9.1-1,(won't fix),deb,CVE-2019-19203,Low
libonig5,6.9.1-1,(won't fix),deb,CVE-2019-19012,Low
libonig5,6.9.1-1,(won't fix),deb,CVE-2019-16163,Low
libonig5,6.9.1-1,(won't fix),deb,CVE-2019-13225,Low
libonig5,6.9.1-1,(won't fix),deb,CVE-2019-13224,Low
libpcre2-8-0,10.32-5,10.32-5+deb10u1,deb,CVE-2022-1587,Critical
libpcre2-8-0,10.32-5,10.32-5+deb10u1,deb,CVE-2022-1586,Critical
libpcre2-8-0,10.32-5,10.32-5+deb10u1,deb,CVE-2019-20454,High
libpcre2-8-0,10.32-5, ,deb,CVE-2022-41409,Negligible
libperl5.28,5.28.1-6+deb10u1,(won't fix),deb,CVE-2023-31484,High
libperl5.28,5.28.1-6+deb10u1,(won't fix),deb,CVE-2020-16156,High
libperl5.28,5.28.1-6+deb10u1, ,deb,CVE-2023-31486,Negligible
libperl5.28,5.28.1-6+deb10u1, ,deb,CVE-2011-4116,Negligible
libpython-stdlib,2.7.16-1, ,deb,CVE-2008-4108,Negligible
libpython2-stdlib,2.7.16-1, ,deb,CVE-2008-4108,Negligible
libpython2.7,2.7.16-2+deb10u1,2.7.16-2+deb10u3,deb,CVE-2022-48565,Critical
libpython2.7,2.7.16-2+deb10u1,2.7.16-2+deb10u2,deb,CVE-2021-3177,Critical
libpython2.7,2.7.16-2+deb10u1,2.7.16-2+deb10u3,deb,CVE-2023-24329,High
libpython2.7,2.7.16-2+deb10u1,2.7.16-2+deb10u3,deb,CVE-2022-48560,High
